Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Well;Condition;Color;Generation;Original_cell;Culture_time;Culture_condition;Experiment;Well_experiment;Family;Class;Cell_color;Cell_rank
export_B7 MPP SC3_VC4.csv.2;134733,1094;127056,2813;699,241638;20,385664000000002;91,73095699999999;8254,819336;2156,991211;-336,725281;65,288696;27,196169;250,46604900000003;4,368842;49,336155;B7;SC3;VC;4;MPP;48h;P+ILs;TT22;B7_TT22;B7VC48hMPPTT22;GMP;aqua;5
export_B7 MPP SC3_VC4.csv.3;129968,9922;76552,03906;656,685303;65,873558;100,55184200000001;12174,66406;2061,771973;468,15121500000004;9,731657;-3,171391;193,65116899999998;4,335694;60,070541000000006;B7;SC3;VC;4;MPP;48h;P+ILs;TT22;B7_TT22;B7VC48hMPPTT22;GMP;aqua;5
export_B7 MPP SC3_VC4.csv.4;129939,0938;112227,8125;655,707764;78,490273;122,630623;6689,566895;2033,249634;-99,670815;51,419056;5,48011;226,88237;4,330959;90,076187;B7;SC3;VC;4;MPP;48h;P+ILs;TT22;B7_TT22;B7VC48hMPPTT22;GMP;aqua;5
export_B7 MPP SC3_VC4.csv.5;155934,1563;95954,6875;679,8742679999999;-15,310472;117,061333;15099,03223;2141,2348629999997;-168,04977399999999;27,661655;-26,797388;186,974426;4,357965;113,556221;B7;SC3;VC;4;MPP;48h;P+ILs;TT22;B7_TT22;B7VC48hMPPTT22;GMP;aqua;5
export_B7 MPP SC3_VC4.csv.6;126173,7422;84944,38281;698,200317;108,84176599999999;134,400299;12049,2959;2189,541504;73,460228;15,239381;-37,639893;148,858627;4,372984;114,91317;B7;SC3;VC;4;MPP;48h;P+ILs;TT22;B7_TT22;B7VC48hMPPTT22;MP;DarkViolet;8
export_B7 MPP SC3_VC4.csv.7;157324,0781;129192,8281;679,958313;-5,817039;90,478699;12636,2666;2092,1096190000003;-62,727985;38,247349;-14,890279999999999;144,009415;4,350875;120,62995900000001;B7;SC3;VC;4;MPP;48h;P+ILs;TT22;B7_TT22;B7VC48hMPPTT22;MP;DarkViolet;8
export_B7 MPP SC3_VC4.csv.8;147530,5156;123328,4063;696,095825;96,254387;76,01220699999999;13077,518559999999;2196,7573239999997;5,375125;31,903128000000002;5,589373;176,953873;4,373067;179,02623;B7;SC3;VC;4;MPP;48h;P+ILs;TT22;B7_TT22;B7VC48hMPPTT22;GMP;aqua;5
export_B7 MPP SC3_VC4.csv.9;150064,8438;115997,1328;709,036194;99,344719;104,24398000000001;8244,099609;2094,3330079999996;77,198723;55,743275;-25,273395999999998;325,585754;4,364061;193,884048;B7;SC3;VC;4;MPP;48h;P+ILs;TT22;B7_TT22;B7VC48hMPPTT22;GMP;aqua;5
export_B7 MPP SC3_Vi3.csv.1;108098,125;85711,82031;1,390119;194,163681;203,066483;352,531586;5864,182129;58,259640000000005;36,369129;1356,2229;216,34994500000002;2,765678;29,945760999999997;B7;SC3;Vi;3;MPP;48h;P+ILs;TT22;B7_TT22;B7Vi48hMPPTT22;ST-HSC;#deff19;2
export_B7 MPP SC3_Vi3.csv.2;77860,96094;89276,89844;1,440996;267,232086;158,19371;116,00533300000001;4993,611328;93,189064;40,319927;1217,778931;181,034439;2,7273650000000003;49,615574;B7;SC3;Vi;3;MPP;48h;P+ILs;TT22;B7_TT22;B7Vi48hMPPTT22;ST-HSC;#deff19;2
export_B7 MPP SC3_Vi3.csv.3;97126,83594;86879,4375;0,898761;269,776337;282,464783;319,58017;6051,338867;33,626034000000004;61,135281000000006;1775,3925780000002;336,904633;2,641394;136,00898700000002;B7;SC3;Vi;3;MPP;48h;P+ILs;TT22;B7_TT22;B7Vi48hMPPTT22;MPP;Limegreen;3
export_B8 MPP SC3_CF3.csv.1;92762,77344;83770,625;1770,758423;258,148285;272,529358;4408,047852000001;61,282455000000006;310,12933300000003;9,713689;393,673706;221,37327599999998;3,560633;33,359577;B8;SC3;CF;3;MPP;48h;P+ILs;TT22;B8_TT22;B8CF48hMPPTT22;MPP;Limegreen;3
export_B8 MPP SC3_CF3.csv.2;106126,2031;71913,08594;1969,37561;277,411743;283,78189100000003;3634,2380369999996;55,995365;121,714554;57,160461;484,897766;252,279755;3,565572;84,707161;B8;SC3;CF;3;MPP;48h;P+ILs;TT22;B8_TT22;B8CF48hMPPTT22;MPP;Limegreen;3
export_B8 MPP SC3_CF3.csv.3;88488,21875;74252,92969;1919,097534;116,07696499999999;345,287628;5190,834961;71,09213299999999;-48,380878;36,048786;468,71820099999997;197,706726;3,630936;140,376572;B8;SC3;CF;3;MPP;48h;P+ILs;TT22;B8_TT22;B8CF48hMPPTT22;MPP;Limegreen;3
export_B8 MPP SC3_Vi2.csv;151494,625;121623,2891;4,598503;255,58515899999998;224,917435;938,6570429999999;7859,139648;117,00076299999999;85,909576;600,805298;281,14892599999996;3,222987;14,176232999999998;B8;SC3;Vi;2;MPP;48h;P+ILs;TT22;B8_TT22;B8Vi48hMPPTT22;ST-HSC;#deff19;2
export_B9 ST-HSC SC3_CF3.csv;144854,8125;107138,8906;1845,859131;236,919891;120,50338700000002;3363,875;50,338337;25,312334;39,219440000000006;87,818825;344,79657000000003;3,512975;127,95696299999999;B9;SC3;CF;3;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9CF48hST-HSCTT22;GMP;aqua;5
export_B9 ST-HSC SC3_CV3.csv.1;125990,375;92731,59375;2285,886719;96,325462;140,228485;2135,538818;2645,868408;109,650673;56,117077;143,63597099999998;362,107117;4,795331;107,197929;B9;SC3;CV;3;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9CV48hST-HSCTT22;ST-HSC;#deff19;2
export_B9 ST-HSC SC3_CV3.csv.2;115926,625;93407,89844;2133,871582;154,605698;102,220772;607,7636719999999;2530,3598629999997;116,574905;75,459587;84,993866;247,394882;4,760491;108,180527;B9;SC3;CV;3;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9CV48hST-HSCTT22;GMP;aqua;5
export_B9 ST-HSC SC3_CV3.csv.3;95755,51563;87308,67188;2086,024658;251,492737;137,40377800000002;1588,4411619999998;2399,301514;262,925842;54,606056;80,409821;253,281906;4,737194000000001;116,728073;B9;SC3;CV;3;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9CV48hST-HSCTT22;GMP;aqua;5
export_B9 ST-HSC SC3_VC3.csv.1;135105,7344;94575,10156;1646,354614;299,30697599999996;125,77683999999999;302,96981800000003;4573,118164;164,014572;84,745277;91,227058;520,4432370000001;4,862586;34,146458;B9;SC3;VC;3;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9VC48hST-HSCTT22;GMP;aqua;5
export_B9 ST-HSC SC3_VC3.csv.2;145886,25;139855,125;1764,666748;79,625069;117,29553200000001;722,5428469999999;4647,458984000001;253,431015;85,742798;-12,255092999999999;534,569336;4,88885;141,987167;B9;SC3;VC;3;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9VC48hST-HSCTT22;GMP;aqua;5
export_B9 ST-HSC SC3_VC3.csv.3;158041,5938;104031,0;1758,8266600000002;127,44491599999999;141,34403999999998;801,0;4810,185547;154,114685;83,453552;42,135661999999996;495,16845700000005;4,898401;166,282364;B9;SC3;VC;3;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9VC48hST-HSCTT22;GMP;aqua;5
export_B9 ST-HSC SC3_VC3.csv.4;172870,0938;118926,8672;1699,886475;520,834778;108,399055;256,989777;4646,025879;137,543091;87,697227;89,15361800000001;594,431885;4,877269999999999;202,148331;B9;SC3;VC;3;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9VC48hST-HSCTT22;SLAM+ MEP;Royalblue;7
export_B9 ST-HSC SC3_VC4.csv;108016,3828;62979,99219;926,0981449999999;152,623764;66,728104;171,225357;2624,394043;195,54705800000002;43,700813000000004;-0,869721;201,69210800000002;4,5153620000000005;170,575867;B9;SC3;VC;4;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9VC48hST-HSCTT22;MEP;Deepskyblue;6
export_B9 ST-HSC SC3_Vi2.csv.1;130869,4766;70335,125;4,5971660000000005;1106,696045;343,19613599999997;143,905594;9324,859375;-74,82817800000001;24,641057999999997;2558,256592;192,407333;3,2754119999999998;66,41703000000001;B9;SC3;Vi;2;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9Vi48hST-HSCTT22;SLAM+ Flt3+;seagreen;4
export_B9 ST-HSC SC3_Vi2.csv.2;126301,7734;79836,00781;1,363708;273,693634;189,310822;150,904022;9063,892578;-4,973205999999999;37,302586;2102,261963;131,01713600000002;2,893507;79,541229;B9;SC3;Vi;2;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9Vi48hST-HSCTT22;ST-HSC;#deff19;2
export_B9 ST-HSC SC3_Vi2.csv.3;120630,0156;66925,89844;0,955732;523,0606690000001;96,292473;194,215103;9916,550781;21,246758;32,039425;1804,6308589999999;121,05781599999999;2,8119490000000003;102,3675;B9;SC3;Vi;2;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9Vi48hST-HSCTT22;SLAM-HSC;Red;0
export_B9 ST-HSC SC3_Vi2.csv.4;135823,6563;76648,64844;1,021573;863,142273;357,587616;183,105408;9878,708984;-31,667596999999997;34,79208;2285,231201;155,69931;2,831234;194,344849;B9;SC3;Vi;2;ST-HSC;48h;P+ILs;TT22;B9_TT22;B9Vi48hST-HSCTT22;SLAM+ Flt3+;seagreen;4
export_C1 MPP SC2_CV1.csv.1;121335,1172;69292,67188;7559,944823999999;137,137558;1488,263428;280,388702;7020,804687999999;25,497292;71,682182;234,217194;555,337646;5,462333;5,715198;C1;SC2;CV;1;MPP;48h;P;TT22;C1_TT22;C1CV48hMPPTT22;MPP;Limegreen;3
export_C1 MPP SC2_CV1.csv.2;126662,0625;89488,14844;7569,606445;100,32757600000001;837,0656740000001;169,42408799999998;7303,990723000001;87,738068;51,266678000000006;202,710236;446,37347400000004;5,474869;45,391968;C1;SC2;CV;1;MPP;48h;P;TT22;C1_TT22;C1CV48hMPPTT22;MPP;Limegreen;3
export_C1 MPP SC2_VC1.csv.1;118846,8203;87791,74219;5470,67041;81,060822;813,56958;594,482788;20140,44727;100,088432;67,29061899999999;144,817307;744,654053;5,68663;119,641182;C1;SC2;VC;1;MPP;48h;P;TT22;C1_TT22;C1VC48hMPPTT22;MPP;Limegreen;3
export_C1 MPP SC2_VC1.csv.2;112824,8516;67708,3125;4862,813477000001;81,677246;794,430298;638,563721;17590,19531;187,30993700000002;31,816755;40,629486;494,89810199999994;5,6088830000000005;156,902435;C1;SC2;VC;1;MPP;48h;P;TT22;C1_TT22;C1VC48hMPPTT22;GMP;aqua;5
export_C10 ST-HSC SC3_CF2.csv.1;147243,4688;102022,6016;3931,905273;544,3690190000001;217,344696;87,73159;66,33337399999999;-2,190774;26,025195999999998;2117,916016;362,77975499999997;3,8299269999999996;54,082939;C10;SC3;CF;2;ST-HSC;48h;P+ILs;TT22;C10_TT22;C10CF48hST-HSCTT22;SLAM-HSC;Red;0
export_C10 ST-HSC SC3_CF2.csv.2;152958,2031;103942,2969;3977,710693;592,6115110000001;177,90325900000002;140,00291399999998;75,200378;17,29747;50,33226;2311,393555;305,991577;3,872013;77,76361800000001;C10;SC3;CF;2;ST-HSC;48h;P+ILs;TT22;C10_TT22;C10CF48hST-HSCTT22;SLAM-HSC;Red;0
export_C10 ST-HSC SC3_CF2.csv.3;143134,125;88257,50781;3804,95166;93,06599399999999;257,02142299999997;240,242752;62,578968;45,554508;51,587601;2170,5229489999997;282,421967;3,8019559999999997;163,192444;C10;SC3;CF;2;ST-HSC;48h;P+ILs;TT22;C10_TT22;C10CF48hST-HSCTT22;MPP;Limegreen;3
export_C10 ST-HSC SC3_CV2.csv.1;141558,5781;107935,6875;3848,520996;158,452911;89,48221600000001;127,15518999999999;3996,915039;121,14871200000002;66,691292;83,59209399999999;416,076202;5,08199;28,269828999999998;C10;SC3;CV;2;ST-HSC;48h;P+ILs;TT22;C10_TT22;C10CV48hST-HSCTT22;MEP;Deepskyblue;6
export_C10 ST-HSC SC3_CV2.csv.2;155657,9063;106032,25;3699,6621090000003;131,678253;190,763275;100,652878;3891,307129;201,9991;65,327263;178,63797;441,20666500000004;5,061653;69,510262;C10;SC3;CV;2;ST-HSC;48h;P+ILs;TT22;C10_TT22;C10CV48hST-HSCTT22;ST-HSC;#deff19;2
export_C10 ST-HSC SC3_CV2.csv.3;153726,8438;117542,3438;4265,390136999999;98,947227;115,81851999999999;120,035599;4525,024414;118,52485700000001;104,768204;521,124451;408,45169100000004;5,151683;72,135841;C10;SC3;CV;2;ST-HSC;48h;P+ILs;TT22;C10_TT22;C10CV48hST-HSCTT22;ST-HSC;#deff19;2
export_C10 ST-HSC SC3_CV2.csv.4;148106,3906;108172,5156;4021,671875;27,505449;135,69438200000002;67,318031;4504,369629;137,318298;74,505043;153,06985500000002;317,913055;5,13221;184,288773;C10;SC3;CV;2;ST-HSC;48h;P+ILs;TT22;C10_TT22;C10CV48hST-HSCTT22;ST-HSC;#deff19;2
export_C10 ST-HSC SC3_VC2.csv.1;120866,5078;83189,5;3916,45874;83,25698100000001;86,918228;182,67248500000002;10741,49609;-177,216873;32,639427000000005;4480,708984000001;188,867203;5,390953;42,486763;C10;SC3;VC;2;ST-HSC;48h;P+ILs;TT22;C10_TT22;C10VC48hST-HSCTT22;ST-HSC;#deff19;2
export_C10 ST-HSC SC3_VC2.csv.2;126579,9375;67803,15625;3801,450439;52,805767;209,073959;121,450073;10668,13867;55,48959;25,672808;3456,437988;196,28161599999999;5,379695;92,300888;C10;SC3;VC;2;ST-HSC;48h;P+ILs;TT22;C10_TT22;C10VC48hST-HSCTT22;ST-HSC;#deff19;2
export_C10 ST-HSC SC3_VC2.csv.3;115186,2734;75297,99219;4281,196289;280,48056;160,99231;124,47715;12215,37305;59,343388;41,120243;3473,473389;236,21993999999998;5,457783999999999;128,412262;C10;SC3;VC;2;ST-HSC;48h;P+ILs;TT22;C10_TT22;C10VC48hST-HSCTT22;ST-HSC;#deff19;2
export_C10 ST-HSC SC3_VC2.csv.4;100113,3828;68874,75;3891,149414;103,510307;131,215485;151,612045;10523,83691;-86,22287;45,535553;4400,990723;325,800018;5,382675;207,33938600000002;C10;SC3;VC;2;ST-HSC;48h;P+ILs;TT22;C10_TT22;C10VC48hST-HSCTT22;ST-HSC;#deff19;2
export_C11 HSC SC3_CF3.csv.1;117866,7734;73226,49219;1999,735107;293,61203;80,639175;108,732941;55,112816;42,244209000000005;38,53138;343,958038;455,131805;3,5653919999999997;45,571472;C11;SC3;CF;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11CF48hSLAM-HSCTT22;ST-HSC;#deff19;2
export_C11 HSC SC3_CF3.csv.2;95885,13281;78215,19531;2006,768311;850,857422;83,454544;43,630928000000004;57,039841;30,116871000000003;28,451511;783,704041;380,113678;3,5770239999999998;199,47403;C11;SC3;CF;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11CF48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C11 HSC SC3_CF3.csv.3;101652,6016;76391,24219;2421,389648;291,714264;109,074913;59,178474;41,937053999999996;-4,476885;37,402458;756,261902;472,766632;3,5402449999999996;217,877777;C11;SC3;CF;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11CF48hSLAM-HSCTT22;ST-HSC;#deff19;2
export_C11 HSC SC3_CF3.csv.4;142257,2188;95613,71875;2130,057861;1947,67395;67,736977;76,649742;43,175934000000005;88,02504;35,682301;643,156433;328,238861;3,5098190000000002;219,086304;C11;SC3;CF;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11CF48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C11 HSC SC3_CV0.csv;97717,03906;78654,23438;10284,01953;338,340179;108,85731499999999;302,638794;10384,16016;-241,335495;58,072754;5033,77002;191,211716;5,6770309999999995;179,376328;C11;SC3;CV;0;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11CV48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C11 HSC SC3_VC3.csv.1;119258,5938;52532,73438;1686,406982;1266,551392;72,780289;58,815613;5567,256348;83,183815;17,815022;261,030212;312,013123;4,930375;46,013351;C11;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C11 HSC SC3_VC3.csv.2;97226,625;70974,5625;1424,602661;1409,567627;52,997406000000005;150,681961;4733,686522999999;21,880762;34,364624;195,789078;373,40332;4,828757;95,875008;C11;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C11 HSC SC3_VC3.csv.3;120093,1797;69955,96875;1585,3865970000002;599,1815190000001;87,027473;62,449692000000006;4813,475098;146,428726;41,394484999999996;558,0917360000001;401,478516;4,866729;117,434288;C11;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C11 HSC SC3_VC3.csv.4;131434,7813;60144,484379999994;1465,96814;1140,618164;30,917505;157,82074;4791,578125;49,902649;32,921253;197,09935;312,79629500000004;4,84128;124,753052;C11;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C11 HSC SC3_VC3.csv.5;117116,875;70194,30469;1430,75354;1395,739258;61,78235600000001;121,79763;4676,262207;31,420792;37,018745;705,194946;185,133804;4,826332;132,877426;C11;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C11 HSC SC3_VC3.csv.6;107869,3828;63312,99609;1411,400513;996,132996;55,302718999999996;129,81681799999998;4657,945801;23,215904000000002;26,104103;336,372192;291,914703;4,820944;133,98623700000002;C11;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C11 HSC SC3_VC3.csv.7;101918,6172;92196,9375;1437,853638;1451,502197;33,692703;53,221779000000005;4715,167969;63,996219999999994;28,465082000000002;559,691589;222,164139;4,830396;186,09819;C11;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C11 HSC SC3_VC3.csv.8;128221,1797;67505,89063;1426,998047;713,180786;67,1381;85,888924;4503,255859000001;53,589335999999996;38,482773;406,250977;359,677307;4,813948;200,188324;C11;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT22;C11_TT22;C11VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C12 HSC SC3_CV2.csv.1;118071,0625;100294,9063;3976,136475;774,736633;157,94624299999998;136,86308300000002;5513,382813;8,931834;43,286423;1533,089233;321,534851;5,190785;74,14624;C12;SC3;CV;2;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12CV48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C12 HSC SC3_CV2.csv.2;116094,0547;81927,625;3496,689453;392,207153;113,36421200000001;158,62690700000002;4605,749511999999;-2,582466;38,450871;1199,427612;326,85409500000003;5,096088;99,646019;C12;SC3;CV;2;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12CV48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C12 HSC SC3_CV2.csv.3;111801,1094;101258,7734;3931,3774409999996;514,1210940000001;153,901962;152,28286699999998;4922,220215;-65,766327;58,358456000000004;1790,254639;498,206116;5,1524790000000005;123,00151799999999;C12;SC3;CV;2;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12CV48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C12 HSC SC3_VC1.csv;165737,6719;130381,9766;4706,583008;1011,265381;166,885162;274,13027999999997;16060,71582;-48,985146;64,333771;3569,8073729999996;329,761566;5,57092;32,961411;C12;SC3;VC;1;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C12 HSC SC3_VC2.csv.1;108920,3438;61219,42969;2413,450195;1398,826538;98,82435600000001;176,435684;7947,081055;191,174225;2,166009;3293,520996;324,72790499999996;5,14975;99,901566;C12;SC3;VC;2;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C12 HSC SC3_VC2.csv.2;114606,125;77000,78125;2511,760986;1700,090576;140,747391;178,358826;8256,179688;-38,278427;2,56582;3869,340332;267,947998;5,173729;138,520203;C12;SC3;VC;2;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12VC48hSLAM-HSCTT22;SLAM-HSC;Red;0
export_C12 HSC SC3_Vi3.csv.1;145909,5;102733,3359;3,3899769999999996;1027,703979;45,034306;160,085938;5923,566406;157,86750800000002;52,233387;-2,692112;451,93444800000003;3,042525;1,181832;C12;SC3;Vi;3;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_C12 HSC SC3_Vi3.csv.2;149540,7813;105181,8203;2,887923;1639,0209960000002;66,96214300000001;136,072601;5697,395508;137,581818;64,385017;2,714593;365,854462;2,981347;117,94511399999999;C12;SC3;Vi;3;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_C12 HSC SC3_Vi4.csv.1;126718,9766;69892,19531;0,15118299999999998;254,377411;65,75318100000001;69,077797;3150,144287;163,74813799999998;37,478848;-31,304746999999995;223,335129;1,893514;7,989492;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_C12 HSC SC3_Vi4.csv.2;141817,4375;131579,875;1,327134;578,9863889999999;125,27849599999999;83,106812;3060,2192379999997;116,202026;44,748058;-15,589822;109,918823;2,551713;21,995081;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;CD16/32- ckit-;Violet;9
export_C12 HSC SC3_Vi4.csv.3;81426,63281;61634,66016;3,200488;255,229904;81,224068;69,109489;2690,845215;130,389252;44,292458;-0,407381;214,471603;2,782539;22,302789999999998;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_C12 HSC SC3_Vi4.csv.4;118721,5313;68733,85156;1,628328;268,612091;73,24329399999999;114,36747;2798,796875;130,46942099999998;54,52513100000001;5,539003;400,156464;2,5871009999999997;38,711639;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_C12 HSC SC3_Vi4.csv.5;126026,75;69944,82813;1,6420709999999998;352,26504500000004;60,485424;60,071769999999994;2930,7146;75,363968;47,202557;-18,008633;189,544769;2,6038259999999998;45,749435;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_C12 HSC SC3_Vi4.csv.6;116343,8047;62236,3125;1,35235;244,725983;83,263641;53,640395999999996;2861,8747559999997;82,14280699999999;48,156624;-5,3645510000000005;115,531136;2,536915;78,229332;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;CD16/32- ckit-;Violet;9
export_C12 HSC SC3_Vi4.csv.7;120510,9766;83491,45313;1,626458;251,357391;71,131569;62,676421999999995;2833,364746;115,867981;38,493099;-6,5434;553,4824219999999;2,590518;129,322113;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_C12 HSC SC3_Vi4.csv.8;112400,3047;52759,75391;2,692695;284,85598799999997;128,527664;66,927002;2865,356445;90,677177;32,719818;5,320517;266,91745;2,748783;133,702896;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_C12 HSC SC3_Vi4.csv.9;132632,6563;90311,70313;1,44435;153,339676;84,588699;98,210945;2805,198486;179,806778;42,012329;-4,142355;127,484169;2,550984;147,103134;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;CD16/32- ckit-;Violet;9
export_C12 HSC SC3_Vi4.csv.10;139262,4063;100379,5156;1,464513;206,434418;105,76702900000001;110,367622;3205,605957;167,312775;50,651218;-4,843129;164,495163;2,596216;171,319321;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_C12 HSC SC3_Vi4.csv.11;143872,1563;96088,42188;1,633138;574,093201;71,834503;86,97994200000001;3050,835693;129,78093;55,665001000000004;-17,048601;170,342255;2,614486;174,868546;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_C12 HSC SC3_Vi4.csv.12;110895,7891;74109,46094;1,665038;321,106567;106,33873;84,37281;2946,320557;109,727112;41,197975;-12,081596000000001;193,02191200000001;2,609722;211,37605299999998;C12;SC3;Vi;4;SLAM-HSC;48h;P+ILs;TT22;C12_TT22;C12Vi48hSLAM-HSCTT22;SLAM+ MEP;Royalblue;7
export_C2 MPP SC2_CV1.csv;86754,76563;53009,61328;8751,036133;45,3293;1687,7089839999999;191,231247;9483,648438;29,944592999999998;43,651497;78,27475;269,837891;5,599603;115,12738;C2;SC2;CV;1;MPP;48h;P;TT22;C2_TT22;C2CV48hMPPTT22;MEP;Deepskyblue;6
export_C2 MPP SC2_VC2.csv;145820,0313;95920,14844;3582,235107;99,965874;63,628014;158,591721;10903,75391;85,593132;81,360176;199,804092;327,899658;5,368164;173,291443;C2;SC2;VC;2;MPP;48h;P;TT22;C2_TT22;C2VC48hMPPTT22;ST-HSC;#deff19;2
export_C2 MPP SC2_VC3.csv.1;109605,0156;58479,359379999994;1870,608765;92,716125;130,766968;97,405548;5739,32959;23,441167999999998;41,521397;81,106262;326,679474;4,971558;27,296158000000002;C2;SC2;VC;3;MPP;48h;P;TT22;C2_TT22;C2VC48hMPPTT22;MEP;Deepskyblue;6
export_C2 MPP SC2_VC3.csv.2;127084,0781;80206,94531;2111,046875;93,69480899999999;99,284111;53,327808;6154,216797;158,39592;59,474403;112,597702;630,9082030000001;5,030125;77,558975;C2;SC2;VC;3;MPP;48h;P;TT22;C2_TT22;C2VC48hMPPTT22;ST-HSC;#deff19;2
export_C2 MPP SC2_VC3.csv.3;92352,02344;64683,90234;2028,8811039999998;49,216198;124,40691399999999;59,39463000000001;5658,077636999999;169,272552;48,555285999999995;70,91861;527,665344;4,992121;93,005951;C2;SC2;VC;3;MPP;48h;P;TT22;C2_TT22;C2VC48hMPPTT22;MEP;Deepskyblue;6
export_C2 MPP SC2_VC3.csv.4;136749,6406;103047,2656;2073,537598;118,854019;131,100403;64,333099;6558,43457;79,193901;55,443923999999996;125,03093700000001;350,309357;5,044155;142,659775;C2;SC2;VC;3;MPP;48h;P;TT22;C2_TT22;C2VC48hMPPTT22;ST-HSC;#deff19;2
